"","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file","maxlength","fecundity","fecundity_mean","reproductionmode","fertilization","class","order","family","genus","species","maturityage","adultlifespan","generationtime"
"2076","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 247","0.00","  9.0"," 3.000000","0.79000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2077","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 252","0.00","  9.0"," 2.000000","0.90000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2078","Sciaenops ocellatus","Red drum","Turner et al. 1998 Moleculary Ecology 7:1771-1788","1","USA","Apalachicola Bay, Florida","29.67140"," -84.98830",NA,NA," 1","Soc 276","0.00","  9.0"," 2.000000","0.84000000",NA,"msats201","155.0","3500000","3500000.00","dioecism","external","Teleostei","Perciformes","Sciaenidae","Sciaenops","ocellatus"," 2.7194518","12.833951","2.365148e+02"
"2079","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.80142681",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2080","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.92224262",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2081","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.56519206",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2082","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.53913232",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2083","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.58505171",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2084","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.67286079",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2085","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.52625150",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2086","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.57878152",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2087","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.61487047",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2088","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.46717648",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2089","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.94313662",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2090","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.71021561",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2091","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.60363055",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2092","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.77377621",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2093","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.58572594",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2094","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Carmel Bay","36.54385","-121.95110",NA,"1999-2000","16","","1.00"," 39.0"," 2.750000","0.55167450",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2095","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.85763154",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2096","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.47547654",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2097","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.87761057",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2098","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.44329536",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2099","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.77568213",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2100","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.36011514",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2101","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.58808120",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2102","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.86055768",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2103","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.59145530",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2104","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.64041005",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2105","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.68000376",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2106","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.88849362",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2107","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.54218841",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2108","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.85033540",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2109","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","1.00000000",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2110","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Monterey","36.64032","-121.88587",NA,"1998-2000","16","","1.00"," 86.0"," 2.750000","0.63867364",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2111","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.40269920",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2112","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.72975059",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2113","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.69445350",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2114","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.25242404",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2115","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.41874496",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2116","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.35242275",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2117","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","1.00000000",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2118","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.54927386",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2119","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.42917642",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2120","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.74569338",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2121","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.80962634",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2122","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.42241802",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2123","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.88560723",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2124","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.75475986",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2125","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.52133953",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2126","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Estero","35.45452","-120.99735",NA,"1999","16","","1.00"," 36.0"," 2.750000","0.73956303",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
"2127","Sebastes atrovirens","Kelp rockfish","Gilbert-Horvath et al. 2006 Mol Ecol","0","USA","Point Lomo","32.68750","-117.25488",NA,"1999","16","","1.00"," 29.0"," 2.750000","0.63952015",NA,"ppdat"," 42.0",NA,NA,"dioecism","internal (oviduct)","Teleostei","Scorpaeniformes","Scorpaenidae","Sebastes","atrovirens"," 9.7101041","45.162732","1.213733e+10"
