"","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file","maxlength","fecundity","fecundity_mean","reproductiveseasonlength","fertilization","reproductionmode"
"3018","Thunnus alalunga","Albacore","Montes et al. (2012) Mar. Ecol. Prog. Ser. 471:183-191","0","USA","North Pacific","43.5","-127",NA,"2008","1","Ttho-1","1","68","2","0.687","NA","msats302","140","c(2e+06, 2e+06, 170000, 260000)","1107500","NA","external","dioecism"
"3019","Thunnus alalunga","Albacore","Montes et al. (2012) Mar. Ecol. Prog. Ser. 471:183-191","0","USA","North Pacific","43.5","-127",NA,"2008","1","Ttho-4","1","65","2","0.838","NA","msats302","140","c(2e+06, 2e+06, 170000, 260000)","1107500","NA","external","dioecism"
"3020","Thunnus alalunga","Albacore","Montes et al. (2012) Mar. Ecol. Prog. Ser. 471:183-191","0","USA","North Pacific","43.5","-127",NA,"2008","1","Ttho-7","1","61","2","0.871","NA","msats302","140","c(2e+06, 2e+06, 170000, 260000)","1107500","NA","external","dioecism"
"3021","Thunnus alalunga","Albacore","Montes et al. (2012) Mar. Ecol. Prog. Ser. 471:183-191","0","USA","North Pacific","43.5","-127",NA,"2008","1","tth1-31","1","89","2","0.772","NA","msats302","140","c(2e+06, 2e+06, 170000, 260000)","1107500","NA","external","dioecism"
"3022","Thunnus alalunga","Albacore","Montes et al. (2012) Mar. Ecol. Prog. Ser. 471:183-191","0","USA","North Pacific","43.5","-127",NA,"2008","1","tth14","1","89","2","0.569","NA","msats302","140","c(2e+06, 2e+06, 170000, 260000)","1107500","NA","external","dioecism"
"3023","Thunnus alalunga","Albacore","Montes et al. (2012) Mar. Ecol. Prog. Ser. 471:183-191","0","USA","North Pacific","43.5","-127",NA,"2008","1","tth157","1","89","2","0.603","NA","msats302","140","c(2e+06, 2e+06, 170000, 260000)","1107500","NA","external","dioecism"
"3024","Thunnus alalunga","Albacore","Montes et al. (2012) Mar. Ecol. Prog. Ser. 471:183-191","0","USA","North Pacific","43.5","-127",NA,"2008","1","tth226","1","83","2","0.92","NA","msats302","140","c(2e+06, 2e+06, 170000, 260000)","1107500","NA","external","dioecism"
"3025","Thunnus alalunga","Albacore","Montes et al. (2012) Mar. Ecol. Prog. Ser. 471:183-191","0","USA","North Pacific","43.5","-127",NA,"2008","1","tth4","1","73","2","0.943","NA","msats302","140","c(2e+06, 2e+06, 170000, 260000)","1107500","NA","external","dioecism"
"3026","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Bahai de Lobos","27.332511","-110.648849",NA,"","16","","0.25","28","2","0.397390755","NA","msats305","200","NA","NaN","NA",NA,NA
"3027","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Bahai de Lobos","27.332511","-110.648849",NA,"","16","","0.25","28","2","0.450493647","NA","msats305","200","NA","NaN","NA",NA,NA
"3028","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Bahai de Lobos","27.332511","-110.648849",NA,"","16","","0.25","28","2","0.253033732","NA","msats305","200","NA","NaN","NA",NA,NA
"3029","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Bahai de Lobos","27.332511","-110.648849",NA,"","16","","0.25","28","2","0.333737208","NA","msats305","200","NA","NaN","NA",NA,NA
"3030","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Bahai de Lobos","27.332511","-110.648849",NA,"","16","","0.25","28","2","0.029045161","NA","msats305","200","NA","NaN","NA",NA,NA
"3031","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Bahai de Lobos","27.332511","-110.648849",NA,"","16","","0.25","28","2","0.096628673","NA","msats305","200","NA","NaN","NA",NA,NA
"3032","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Bahai de Lobos","27.332511","-110.648849",NA,"","16","","0.25","28","2","0.022055772","NA","msats305","200","NA","NaN","NA",NA,NA
"3033","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Bahai de Lobos","27.332511","-110.648849",NA,"","16","","0.25","28","2","0.389905847","NA","msats305","200","NA","NaN","NA",NA,NA
"3034","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","1","NA","msats305","200","NA","NaN","NA",NA,NA
"3035","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.353923873","NA","msats305","200","NA","NaN","NA",NA,NA
"3036","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.506219749","NA","msats305","200","NA","NaN","NA",NA,NA
"3037","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.931726191","NA","msats305","200","NA","NaN","NA",NA,NA
"3038","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.552386989","NA","msats305","200","NA","NaN","NA",NA,NA
"3039","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.343331019","NA","msats305","200","NA","NaN","NA",NA,NA
"3040","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.034343676","NA","msats305","200","NA","NaN","NA",NA,NA
"3041","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.997779591","NA","msats305","200","NA","NaN","NA",NA,NA
"3042","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.374424875","NA","msats305","200","NA","NaN","NA",NA,NA
"3043","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.423857668","NA","msats305","200","NA","NaN","NA",NA,NA
"3044","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.561983186","NA","msats305","200","NA","NaN","NA",NA,NA
"3045","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.786706228","NA","msats305","200","NA","NaN","NA",NA,NA
"3046","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.684116838","NA","msats305","200","NA","NaN","NA",NA,NA
"3047","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.474349734","NA","msats305","200","NA","NaN","NA",NA,NA
"3048","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.629727613","NA","msats305","200","NA","NaN","NA",NA,NA
"3049","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","Core Zone","31.414109","-114.753207",NA,"","16","","0.25","105","2","0.513383904","NA","msats305","200","NA","NaN","NA",NA,NA
"3050","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.791471299","NA","msats305","200","NA","NaN","NA",NA,NA
"3051","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.642098926","NA","msats305","200","NA","NaN","NA",NA,NA
"3052","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.508774259","NA","msats305","200","NA","NaN","NA",NA,NA
"3053","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.777200292","NA","msats305","200","NA","NaN","NA",NA,NA
"3054","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.890869068","NA","msats305","200","NA","NaN","NA",NA,NA
"3055","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","1","NA","msats305","200","NA","NaN","NA",NA,NA
"3056","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.795676659","NA","msats305","200","NA","NaN","NA",NA,NA
"3057","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.34863981","NA","msats305","200","NA","NaN","NA",NA,NA
"3058","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.516925869","NA","msats305","200","NA","NaN","NA",NA,NA
"3059","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.566602035","NA","msats305","200","NA","NaN","NA",NA,NA
"3060","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.640905353","NA","msats305","200","NA","NaN","NA",NA,NA
"3061","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.665825461","NA","msats305","200","NA","NaN","NA",NA,NA
"3062","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.818651417","NA","msats305","200","NA","NaN","NA",NA,NA
"3063","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.530635942","NA","msats305","200","NA","NaN","NA",NA,NA
"3064","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.653644092","NA","msats305","200","NA","NaN","NA",NA,NA
"3065","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","San Luis Gonzaga","29.843635","-114.337499",NA,"","16","","0.25","102","2","0.561162801","NA","msats305","200","NA","NaN","NA",NA,NA
"3066","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.740865844","NA","msats305","200","NA","NaN","NA",NA,NA
"3067","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.44469749","NA","msats305","200","NA","NaN","NA",NA,NA
"3068","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.706761374","NA","msats305","200","NA","NaN","NA",NA,NA
"3069","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.367687093","NA","msats305","200","NA","NaN","NA",NA,NA
"3070","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.221850011","NA","msats305","200","NA","NaN","NA",NA,NA
"3071","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","1","NA","msats305","200","NA","NaN","NA",NA,NA
"3072","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.271950722","NA","msats305","200","NA","NaN","NA",NA,NA
"3073","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","1","NA","msats305","200","NA","NaN","NA",NA,NA
"3074","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.753657765","NA","msats305","200","NA","NaN","NA",NA,NA
"3075","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.663537777","NA","msats305","200","NA","NaN","NA",NA,NA
"3076","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.348816291","NA","msats305","200","NA","NaN","NA",NA,NA
"3077","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.580562521","NA","msats305","200","NA","NaN","NA",NA,NA
"3078","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.821580202","NA","msats305","200","NA","NaN","NA",NA,NA
"3079","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.43459984","NA","msats305","200","NA","NaN","NA",NA,NA
"3080","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.60941374","NA","msats305","200","NA","NaN","NA",NA,NA
"3081","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-QuinÌƒonez et al. (2016) Journal Of Heredity 107(6): 496â€“503","0","USA","South of San Felipe","30.628711","-114.611207",NA,"","16","","0.25","11","2","0.821890842","NA","msats305","200","NA","NaN","NA",NA,NA
"3082","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-Quinonez (2014) ICES Journal of Marine Science 71(7): 1619â€“162","0","USA","Upper Gulf of California (Core Zone, Roca Consag, south of San Felipe, and San Luis Gonzaga)","30.679284","-114.462114",NA,"2010-2011","1","Tmac56","0","174","2","0.77","NA","msats305","200","NA","NaN","NA",NA,NA
"3083","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-Quinonez (2014) ICES Journal of Marine Science 71(7): 1619â€“162","0","USA","Upper Gulf of California (Core Zone, Roca Consag, south of San Felipe, and San Luis Gonzaga)","30.679284","-114.462114",NA,"2010-2011","1","Tmac55","0","177","2","0.83","NA","msats305","200","NA","NaN","NA",NA,NA
"3084","Totoaba macdonaldi","Totoaba","Fausto Valenzuela-Quinonez (2014) ICES Journal of Marine Science 71(7): 1619â€“162","0","USA","Upper Gulf of California (Core Zone, Roca Consag, south of San Felipe, and San Luis Gonzaga)","30.679284","-114.462114",NA,"2010-2011","1","Tmac51","0","176","2","0.92","NA","msats305","200","NA","NaN","NA",NA,NA
